name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Mr Suds Carwash,Columbia,SC,,confirmed_touchless,touchless_automatic,0.95,"Description + reviews confirm high-pressure water automatic wash with no brushes. Multiple customers explicitly mention brushless/no-brush operation.","Columbia, SC #1",92
Erwin Laser Wash,Painted Post,NY,,confirmed_touchless,mixed_with_touchless,0.95,"PDQ 360+ touchless automatic (high-pressure water/chemicals, no brushes) confirmed in Bay #1. Mixed facility with brush bays, but genuine touchless bay present.","Elmira-Corning, NY #1",66
Pit Stop Car Wash,Evansville,IN,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states '24-HOUR TOUCH LESS CAR WASH' and 'LaserWash' technology. Multiple reviews confirm no-touch automatic wash; customers explicitly contrast it favorably against brush washes.","Evansville, IN #2",87
Rain Tunnel Car Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24-HOUR TOUCHLESS AUTOMATIC' service. Multiple reviews confirm touchless bay operation. Mixed facility with cloth automatic & hand wash bays also present.","Chambersburg, PA #1",73
Splash n' Dash Car Wash,Bend,OR,,confirmed_touchless,touchless_automatic,0.98,"Multiple reviews explicitly confirm touchless automatic wash. Website lists touchless_automatic service type. No brush/cloth contact mentioned.","Bend, OR #1",90
Aqua Shine no touch car wash,Waterbury,CT,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states 'automatic touchless car washing — no brushes, no cloth.' Multiple reviews confirm touchless/no-touch automatic operation. No brush or cloth contact evidence.","Danbury, CT #2",92
Magic Mist Auto Wash,Grand Island,NY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states fully automatic touchless bays. Multiple reviews confirm touchless automatic service. Also offers self-serve bays.","Buffalo, NY #2",86
The Wash Lab LLC,Bentonville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless automatic wash ('touch less automatic', 'no spinning brushes'). Mixed facility with self-serve bays and pet wash.","Fayetteville-Bentonville, AR #2",80
Royal Rinse Car Wash,Pineville,NC,Royal Rinse Car Wash,uncertain,mixed_with_touchless,0.65,"Website confirms touchless IBA at Mt Pleasant; Pineville location unclear. Reviews mention 'touch-free automatic' but one 1★ review alleges physical contact/dragging damage—contradicts touchless claims or indicates mechanical malfunction.","Charlotte, NC #3",77
Kwik Trip,Duluth,MN,Kwik Trip,uncertain,mixed_with_touchless,0.65,"Listing describes touchless automatic with gantry/nozzles. Review mentions 'spinny-wheel type' option, suggesting brush capability exists. Touchless bay clearly present but mixed facility status requires clarification.","Duluth, MN #2",
Tyler Car Wash,St. Charles,IL,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'touchless' and 'D&S touchless systems.' Multiple 5-star reviews confirm touchless automatic wash. No brush/cloth contact mentioned.","Elgin, IL #3",81
Royal Laser Wash,Laredo,TX,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly confirms automatic touchless bay using water pressure + detergent only, no brushes/cloth/foam. Multiple reviews affirm touchless/laser operation.","Dallas-Fort Worth, TX #1",90
Power Market,Brookings,OR,Power Market,confirmed_touchless,touchless_automatic,0.95,"Chain uses Istobal touchless systems; listing explicitly states 'brushless technology' and 'without physical contact.'","Brookings, OR #3",
Outback Auto Wash,Ashtabula,OH,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states touchless experience; customers confirm touch-free/brushless wash; laser equipment mentioned; multiple positive reviews verify automatic touchless operation.","Chardon, OH #1",81
Driven Car Wash,Buffalo Grove,IL,,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly confirms automatic touchless bay using water pressure & detergent only, no brushes/cloth. Multiple reviews cite 'contactless,' 'brushless,' 'touchless' washes. Website mentions packages but description overrides.","Chicago, IL #3",82
Hometown Auto Spa - Whitehall,Hokendauqua,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touchless automatic' with three wash packages. Multiple reviews confirm touchless/brushless system. Also offers self-serve bays.","Allentown, PA #2",94
Power Market,Eureka,CA,Power Market,confirmed_touchless,touchless_automatic,0.92,"Chain uses Istobal touchless systems. Listing explicitly states 'brushless wash system' and 'without making contact.' No contradicting reviews.","Eureka, CA #3",
Scuds & Suds Car Wash,El Paso,TX,,confirmed_touchless,mixed_with_touchless,0.92,"Facility explicitly offers touch-free automatic bay with gantry overhead nozzles. Mixed facility also has soft-touch option, but touchless automatic clearly present.","El Paso, TX #3",54
Crossroads Car Wash,Zion Crossroads,VA,,confirmed_touchless,mixed_with_touchless,0.85,"Reviews explicitly mention 'touchless washer,' 'touch free,' and 'no touch' automatic bays. Website description claims touchless washing. Mixed facility with additional services.","Charlottesville, VA #2",68
Budget Car Wash,West Haven,CT,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly advertises touchless wash; multiple reviews confirm touch-free/touchless automatic bay. Mixed facility also offers brush/express options.","Danbury, CT #1",77
Don's Car Wash,Billings,MT,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states four 24-hour touchless in-bay automatic washes. Multiple reviews confirm touchless/brushless system, praising absence of brushes.","Billings, MT #2",78
Freedom Wash,Motley,MN,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Touch Free Wash' service. Customer review confirms touchless option. Meets automatic touchless requirement.","Brainerd, MN #1",
Autowash @ Fox Hill Car Wash,Aurora,CO,Autowash,confirmed_touchless,touchless_automatic,0.98,"Website explicitly confirms 3 touchless automatic bays. Multiple reviews praise touchless/brushless wash. No brush/cloth contact mentioned.","Denver, CO #3",75
Laser Car Wash,Whitman,MA,,confirmed_touchless,mixed_with_touchless,0.95,"Left bay confirmed touchless/touch-free automatic. Right bay is brush (non-touchless). Mixed facility qualifies.","Boston, MA #2",79
Mr Suds Carwash,Cayce,SC,,confirmed_touchless,mixed_with_touchless,0.85,"Multiple reviews confirm automatic touchless bay(s). Self-serve wand bays also present but automatic touchless bay is primary service.","Columbia, SC #3",68
Power Market,Fortuna,CA,Power Market,confirmed_touchless,touchless_automatic,0.92,"Listing explicitly states 'touchless, brushless automated car wash technology.' No contradictory evidence in reviews.","Eureka, CA #2",
Exclusive Car Wash,Danbury,CT,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touchless' with 'no brushes.' Multiple reviews confirm brushless automatic tunnel. Detailing also offered on-site.","Danbury, CT #3",91
Silverstar Car Wash,Fargo,ND,,not_touchless,unknown,0.75,"1★ review reports windshield roller brush contact causing damage. Despite marketing claims, physical brushes present contradict touchless definition.","Fargo, ND #1",
Enviro Auto Wash,Endwell,NY,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms two touch-free automatic bays. Multiple reviews explicitly praise touchless/touch-free wash protecting from scratches. Mixed facility with self-serve bays also available.","Binghamton, NY #2",88
Wild Water Car Wash & Pet Wash,Ames,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Customer reviews explicitly confirm 'touchless drive-thru wash' and 'Touchless LaserWash Automatic' service. Mixed facility includes self-serve bays, but automatic touchless bay clearly present.","Ames, IA #1",71
Extreme Clean Car Care Center,Akron,OH,,uncertain,unknown,0.45,"Listing claims touchless/high-pressure; reviews mention 'touch free' & 'brushless' but one review explicitly reports brush scratches. Conflicting evidence.","Canton, OH #3",83
Sheetz,Asheboro,NC,Sheetz,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly confirms automatic touchless bay using high-pressure water jets with no physical contact. Customer review mentions 'touch free car wash.' Self-serve bays present but touchless automatic documented.","Asheboro, NC #1",
Ollie Wash Newburgh,Newburgh,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms in-bay automatic touch-free wash. Multiple reviews mention touchless/touch-free automatic service. Also offers self-serve bays.","Evansville, IN #1",86
Cascade Car Wash Touchless Automatic - Englewood,Englewood,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states water pressure + detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm touchless experience. One damage complaint targets dryers, not wash process itself.","Dayton, OH #1",94
New Castle Auto Spa, Inc.,New Castle,DE,,confirmed_touchless,mixed_with_touchless,0.85,"Customer explicitly confirms 'touch less car wash.' Mixed facility with detailing, but touchless automatic bay present.","Coatesville, PA #3",
Liberty Express Wash,Castle Rock,CO,,uncertain,unknown,0.35,"Website describes traditional friction/conveyor system. Reviews mention touchless option but one explicitly states wash is NOT touchless. Conflicting evidence.","Denver, CO #1",81
Ellwood Auto Wash,Ellwood City,PA,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water+detergent, no brushes/cloth/foam curtains. Multiple reviews confirm touch-free/touchless/brushless automatic wash.","Butler, PA #2",86
Sheetz,Altoona,PA,Sheetz,confirmed_touchless,touchless_automatic,0.85,"Description explicitly states automatic touchless bay with high-pressure water jets, no physical contact. No reviews to contradict.","Altoona, PA #2",
Gorilla Touchless Car Wash Pflugerville,Pflugerville,TX,Gorilla Car Wash,confirmed_touchless,touchless_automatic,0.98,"Listing explicitly describes automatic touchless bay with high-pressure water jets, no brushes/cloth. Multiple reviews confirm contactless/touchless operation. Negative reviews address water pressure/wax application, not brush contact.","Austin, TX #3",92
Aqua Spa Car Wash,Columbus,OH,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm no-touch/touchless/brushless automatic wash. Website maintenance prevents full verification, but consistent customer evidence supports touchless claim.","Columbus, OH #2",75
Performance Plus Quick Oil Change & Car Wash,Coloma,MI,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly confirms automatic touchless bay with gantry arm & high-pressure nozzles (no physical contact). Multiple reviews mention 'touch less,' 'touch free,' and 'brushless' wash. Mixed review quality but confirms touchless technology present.","Decatur, MI #2",59
Seaway Carwash and Detail Center,South Burlington,VT,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless/touch-free automatic bays. Facility also offers DIY bays and tunnel wash, but touchless option clearly present.","Burlington, VT #3",64
Mega Shine Car Wash,Roseville,MI,,not_touchless,brush_tunnel,0.85,"Website describes friction-based tunnel/conveyor with wheel cleaner, underbody flush, sealer wax — traditional brush system. Customer reports scratches post-wash. Foam ≠ touchless.","Detroit, MI #2",
Rain Tunnel Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24-HOUR TOUCHLESS AUTOMATIC'. Multiple reviews confirm brushless/touchless automatic bay. Mixed facility also offers self-serve and hand wash.","Chambersburg, PA #2",66
Kwik Trip Car Wash,Eau Claire,WI,Kwik Trip,confirmed_touchless,mixed_with_touchless,0.95,"Two automatic bays confirmed: older touch-free only bay + newer bay with touch-free option. Touch-free/touchless automatic present.","Eau Claire, WI #2",85
Whale of A Wash,Fargo,ND,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly states touchless service; customer review confirms 'touch less did a good job'; brushless method noted. Self-serve bays supplement automatic touchless bay.","Fargo, ND #2",80
Splish Splash Auto Bath--Car Wash,McKinney,TX,,uncertain,mixed_with_touchless,0.65,"Multiple reviews confirm touchless automatic bay exists & works well. One 1★ review mentions brushes causing paint damage, unclear if same bay or separate brush tunnel.","Dallas-Fort Worth, TX #2",73
Royal Express Car Wash,Evansville,IN,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Touchless Automatic' available. Multiple reviews confirm touchless bay operation and satisfaction. Mixed facility (tunnel + touchless + self-serve).","Evansville, IN #3",80
The Local Car Wash,Asheville,NC,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'modern touchless car wash system'; multiple reviews confirm laser/touchless automatic drive-through; no-brushes emphasized; all evidence supports genuine touchless automatic bay.","Asheville, NC #2",90
Executive Laser Wash,West Des Moines,IA,Executive Laser Wash,confirmed_touchless,touchless_automatic,0.98,"Website explicitly confirms 6 touchless automatic bays. Multiple reviews confirm 'true touchless wash,' 'brushless,' and 'laser' system. No brush/cloth contact mentioned.","Des Moines, IA #3",87
Red Carpet Car Wash East,Bend,OR,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Touch-less Car Wash' multiple times. Multiple reviews confirm touchless automated wash. No brush/cloth contact mentioned.","Bend, OR #2",68
GO! Wash Car Wash Easton,Easton,MD,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states automated spray systems without brushes/physical contact. Multiple reviews confirm touchless operation (though with performance complaints).","Easton, MD #2",
Conwell's Laser Wash,Elmira,NY,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states automatic touchless bay with high-pressure water jets, no brushes/cloth. Laser wash name and customer review confirm consistent touchless operation.","Elmira-Corning, NY #3",
Delta Sonic Car Wash and Oil Change,Naperville,IL,Delta Sonic,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states water pressure + detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm touchless wash. Detailing services present but touchless automatic bay clearly primary.","Chicago, IL #2; Elgin, IL #1",70
Big Wave Car Wash,Colorado Springs,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touch-free' and 'touchless' services. Multiple reviews confirm automatic touchless wash (no brushes). Also offers self-serve bays.","Colorado Springs, CO #1",80
SolarShine Express Car Wash,Charlotte,NC,,uncertain,unknown,0.45,"Website lacks touchless terminology; reviews claim touchless option exists but one 1★ review reports scratching damage, contradicting touchless claim.","Charlotte, NC #1",80
aFORDable Touch Free Carwash,Owego,NY,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly confirms automatic touchless wash with high-pressure water jets, no physical contact. Reviews mention 'touch free' and 'touchless' service. Name reinforces touchless positioning.","Binghamton, NY #3",69
Shiny Car Car Wash,Appleton,WI,,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states 'automatic touchless car washing — no brushes, no cloth.' Multiple reviews mention 'touch free' and 'touch less' wash experience. Mixed facility includes self-serve bays.","Appleton-Oshkosh, WI #1",65
Pristine Clean Car Wash,Candler,NC,,confirmed_touchless,mixed_with_touchless,0.95,"PDQ LaserWash 360 Plus confirmed touchless automatic present. Multiple reviews explicitly mention 'touchless,' 'laser wash,' and 'No Touch' options alongside soft-touch/brush alternatives.","Asheville, NC #1",55
Valley Laser Wash,Valley View,OH,,uncertain,touchless_automatic,0.65,"Name/description strongly suggest laser touchless automatic. However, one 1★ review explicitly mentions 'tired brushes' scratching roof, contradicting touchless claim. Requires clarification.","Cleveland, OH #3",85
Whale of a Wash,Albuquerque,NM,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states 'touchless automated car wash.' Multiple reviews confirm touchless/no-touch experience with water pressure. No brush/cloth mentions.","Albuquerque, NM #1",90
Barn Car Wash,Saugus,MA,,confirmed_touchless,mixed_with_touchless,0.95,"Explicit 'Touch Free 24/7' advertising + touchless automatic tunnel confirmed. Mixed facility also offers soft-touch option, but touchless bay is clearly present.","Boston, MA #3",73
Soapyshell Carwash - Perry Hall,Nottingham,MD,,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly states two touchless automatic bays. Multiple reviews confirm no-brush touchless wash; customers praise absence of brush scratches.","Baltimore, MD #3",76
EZ Carwash @ Adrian Image Center,Adrian,MI,,confirmed_touchless,mixed_with_touchless,0.92,"Website confirms two touch-free automatic bays. Mixed facility (touchless automatics + self-serve). One negative review mentions brush in bay 7, but facility clearly offers dedicated touchless bays.","Adrian, MI #2",71
Galleria Express Car Wash,Charlotte,NC,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'automatic touchless car washing — no brushes, no cloth.' Multiple reviews confirm touchless option with 'contactless' and 'touch less' keywords. Mixed satisfaction but no brush/cloth contact evidence.","Charlotte, NC #2",75
Wash Doctors Express,Branchburg,NJ,,uncertain,mixed_with_touchless,0.65,"One review explicitly mentions 'touch less car wash'; description claims touchless automated wash. However, another review asks about brush bristles, and a 2★ review suggests scratches/paint damage, creating ambiguity about actual equipment.","Budd Lake, NJ #1",
Splash n Dash Springfield, KY,Springfield,KY,,uncertain,mixed_with_touchless,0.65,"Website claims 'Touch Free' automatic, but also mentions 'Soft Touch' (potential brush/cloth contact). No customer reviews to confirm touchless operation.","Bardstown, KY #3",
Buster's Car Wash,Malta,NY,,uncertain,unknown,0.45,"Listing claims touchless; website vague on wash type. One review explicitly mentions 'big brush rolls'; others praise 'touch less.' Contradiction unresolved.","Albany, NY #1; Saratoga Springs, NY #1",82
Touch-free Car Wash,Laurel,MT,,confirmed_touchless,mixed_with_touchless,0.95,"Listing names touchless_automatic. Multiple reviews confirm touchless/touch-free automatic bay. One review mentions non-touchless bay also present.","Billings, MT #3",84
Car Lovers Rio,Charlottesville,VA,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/touchless automatic wash. Customers praise no-brush design preventing paint scratches. Operates 24/7 drive-thru automatic bay.","Charlottesville, VA #1",89
Elkton Car Wash,Elkton,MD,,confirmed_touchless,mixed_with_touchless,0.95,"Facility offers genuine touchless/brushless automatic bay. Multiple reviews confirm 'brushless,' 'touch free,' and 'touchless' options. Mixed facility also has soft-touch (which caused damage per reviews).","Coatesville, PA #1",79
ScrubHub Car Wash,Smyrna,GA,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay with gantry arm, high-pressure nozzles, no physical contact. Customer review confirms 'touch less' wash. No brush/cloth evidence.","Atlanta, GA #2",
Highland Touchless Car Wash,Baton Rouge,LA,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states touchless automatic; customer reviews confirm touchless operation; no evidence of brushes/cloth contact.","Baton Rouge, LA #3",82
Kwik Trip,Eau Claire,WI,Kwik Trip,uncertain,mixed_with_touchless,0.6,"Description claims touchless (high-pressure water/detergent only). Review mentions 'touch free bay' but also 'soft touch' options. Contradictory evidence requires clarification.","Eau Claire, WI #1",
Sheetz,Chambersburg,PA,Sheetz,confirmed_touchless,touchless_automatic,0.95,"Description explicitly confirms automatic touchless bay with gantry arm, high-pressure nozzles, no physical contact. No contradicting evidence.","Chambersburg, PA #3",
Time to Shine Car Wash - Huntingdon,Huntingdon,PA,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states high-pressure soap wash with no physical contact. Multiple reviews confirm brushless/touchless automatic bays. Self-serve bays also present.","Altoona, PA #1",84
The RipTide Car Wash,Spring Lake,NC,,uncertain,unknown,0.35,"One review mentions 'touch less option'; website lacks touchless claims. Damage reports mention 'brushes'—suggests brush wash present, but touchless bay existence unclear.","Fayetteville, NC #1",
Mango Express Car Wash,West Chicago,IL,,uncertain,unknown,0.35,"Website states soft-brush friction wash, but multiple reviews explicitly mention 'touchless wash' service. Conflicting evidence requires clarification.","Elgin, IL #2",90
Champ Touchless Car Wash,South Burlington,VT,,confirmed_touchless,touchless_automatic,0.98,"Multiple reviews explicitly confirm touchless/brushless automatic tunnel. Listing states 'touchless automated wash system.' No brush/cloth contact evidence.","Burlington, VT #1",83
Washworld Touch Free Car Wash,Menasha,WI,,confirmed_touchless,touchless_automatic,0.92,"Name explicitly states 'Touch Free'. Multiple reviews confirm touchless/brushless automatic wash. One negative review about scratches is outlier; operational issues noted, not brush contact.","Appleton-Oshkosh, WI #2",81
Water Works Auto Wash - Sumpter Rd.,Belleville,MI,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/touch-free automatic bays. Website lacks detail but customer evidence is clear and consistent.","Ann Arbor, MI #3",88
Awesome Car Wash,Clinton,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Description + customer reviews explicitly confirm touchless automatic bay. Mixed facility with touchless option available.","Clinton, IA #2",
Water Works Car Wash- Elkridge,Elkridge,MD,,confirmed_touchless,mixed_with_touchless,0.92,"Facility offers touchless laser bay (multiple reviews confirm 'touch free'/'touchless' automatic). Mixed with soft-cloth option but touchless bay clearly present.","Baltimore, MD #1; Washington, DC #3",52
Spotfree Car Wash,Des Moines,IA,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash using water pressure & detergent only—no brushes, cloth, or foam curtains. Multiple reviews confirm touchless operation.","Des Moines, IA #1",76
Bayou Self Car Wash,Walker,LA,,uncertain,self_serve_only,0.35,"Description claims touchless, but evidence shows self-serve wands only. One review mentions automatic brushless (now closed), insufficient current confirmation.","Baton Rouge, LA #2",
Epic Cascades Carwash,Strasburg,OH,,confirmed_touchless,mixed_with_touchless,0.99,"Website explicitly states X-Treme Touchless Automatic; multiple reviews confirm touchless/no-touch/touch-free automatic wash with high-pressure water. Self-serve bays present but touchless automatic is primary offering.","Canton, OH #2",89
Falls Laserwash,Cuyahoga Falls,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'completely touch free' and 'no brushes.' LaserWash brand confirmed. Multiple reviews praise touch-free/laser wash with no brushes contacting car.","Akron, OH #1",95
Super Wash,Clinton,IA,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'touchfree automatic car wash.' Review confirms brushless drive-through. Offers both self-serve and automatic touchless bays.","Clinton, IA #1",
Alaska Laser Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'touchless automatic' & 'laser wash'. Multiple reviews confirm water pressure only, no brush/cloth contact. Self-serve vacuums present.","Anchorage, AK #2",59
Speeder's Car Wash - Budd Lake,Budd Lake,NJ,,not_touchless,brush_tunnel,0.92,"Website omits touchless claims. Critical review: 'Scratched car from the brushes' confirms brush contact. Mixed positive reviews lack touchless specificity.","Budd Lake, NJ #2",
Buckeye Super Wash,Medina,OH,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'Touch-Free Wash' and 'only touch-free & towel finish'. Reviews confirm brushless, touchless automatic. Towel finish is optional add-on.","Akron, OH #2",94
5 Star Express Car Wash,Boone,NC,,uncertain,unknown,0.35,"Description claims touchless/no-brush system, but website has zero touchless language. Customer reviews mention scratches and damage; one explicitly questions 'touch-based' concerns, suggesting ambiguity about actual wash type.","Boone, NC #3",
Emaus Ave Car Wash,Allentown,PA,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly states touchless automatic bay. Multiple reviews confirm laser/touchless service. Facility also offers self-serve bays and brush options, but touchless automatic bay clearly present.","Allentown, PA #3",81
American Classic's Car Wash,Osceola,IN,,confirmed_touchless,touchless_automatic,0.95,"Description confirms high-pressure water + detergents, no brushes/cloth. Multiple reviews explicitly praise touchless/automatic wash, no bristles, no scratching risk.","Elkhart, IN #3; South Bend, IN #2",90
Westborn Car Wash,Dearborn,MI,,uncertain,unknown,0.35,"Listing claims touchless; website silent on wash type. Reviews praise 'contactless' but damage reports suggest mechanical contact/risk.","Detroit, MI #3",
Aqua Spa Car Wash,Hilliard,OH,,confirmed_touchless,touchless_automatic,0.92,"Multiple customer reviews explicitly mention 'touch free' and 'touchless' wash services. Description confirms automatic touchless. Website maintenance prevents full verification but evidence strongly supports touchless operation.","Columbus, OH #3",78
Mr. Suds' Carwash,Columbia,SC,,uncertain,unknown,0.35,"Website lacks touchless mentions; multiple 5★ reviews explicitly praise touchless/touch-free wash, but one 1★ review reports brush damage. Evidence contradicts.","Columbia, SC #2",88
Cascade Car Wash Touchless Automatic - Kettering,Kettering,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states water pressure + detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm brushless/touchless operation.","Dayton, OH #2",84
Subway Car Wash,Carlisle,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Automatic Touchless' and 'TOUCH FREE WORRY FREE'. Multiple reviews confirm touchless/brushless automatic bay. Mixed facility with self-serve also present.","Carlisle, PA #2",65
LaserWash,Asheville,NC,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes high-pressure water/detergent gantry system with no brush/cloth contact. Multiple reviews confirm touchless/laser wash operation.","Asheville, NC #3",75
North Park Car & Pet Wash,Gibsonia,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms Touchless Auto in-bay automatic wash. Multiple reviews affirm touchless/touch-less operation. Self-serve bays present but not primary offering.","Butler, PA #1",81
Magic Mist Auto Wash,Lockport,NY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states fully automatic touchless bays. Multiple reviews confirm automatic touchless/laser wash bay. Self-serve also present.","Buffalo, NY #3",77
Camelot Car and Dog Wash,Golden,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm 2 automatic touchless/laser-guided bays. Mixed facility with self-serve bays also present.","Denver, CO #2",87
Soapys Car Wash,Concord,NH,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touch-free/touchless automatic wash with gantry overhead nozzles. No brushes mentioned. One collision incident doesn't negate touchless classification.","Concord, NH #3",84
Mr. Spotless Car Wash,Cold Spring,KY,,not_touchless,mixed_with_touchless,0.35,"Website explicitly states 'Soft Cloth' and 'Express Tunnel Wash'—friction-based, not touchless. Reviews mention touchless bay exists but contradict listing description.","Cincinnati, OH #3",58
Sheetz,Tyrone,PA,Sheetz,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash with gantry-arm high-pressure nozzles, no brushes/cloth contact.","Altoona, PA #3",
Ford Carwash,Dearborn Heights,MI,,not_touchless,brush_tunnel,0.85,"Website describes '120-foot conveyor belt system' and 'tunnel'—friction/soft-touch methods. One review explicitly reports 'bristles hitting the side of doors,' contradicting touchless claims.","Detroit, MI #1",83
GO Car Wash,Winchester,VA,,confirmed_touchless,touchless_automatic,0.95,"Multiple customer reviews explicitly confirm touchless/touch-free/no-touch automated bay. Facility maintains dedicated touchless option.","Charles Town, WV #1",74
North Olmsted Laser Wash,North Olmsted,OH,,confirmed_touchless,touchless_automatic,0.95,"Explicitly named laser wash, brushless mentioned, multiple reviews confirm touchless/no-touch/laser operation.","Cleveland, OH #2",95
Petit's Auto Wash & Lube Center,Wadsworth,OH,,confirmed_touchless,mixed_with_touchless,0.98,"Description explicitly confirms automatic touchless bay using water pressure & detergent only, no brushes/cloth/foam curtains. Multiple reviews corroborate 'no-touch', 'touch-less', 'touch free' automated wash. Also offers self-serve bays & lube services.","Akron, OH #3",84
Spritz Car Wash & Coin Laundry,Halfmoon,NY,Spritz Car Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'Touch Free Washing' with state-of-the-art technology. Multiple reviews confirm touchless/no-touch automatic bays. Hybrid facility with soft-touch tunnel also available.","Albany, NY #2; Saratoga Springs, NY #2",60
Tappers car wash,Paw Paw,MI,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless automatic service. Facility offers touchless alongside other services (repair, maintenance, tire).","Decatur, MI #3",64
Kwik Trip,HERMANTOWN,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus T confirmed; description explicitly states no brushes/cloth; customer review mentions touch-free wash.","Duluth, MN #3",
Adam's Royal Car Wash,Gilbertsville,PA,,uncertain,mixed_with_touchless,0.62,"Reviews cite 'touch less' automatic bay & self-serve, but conflicting evidence: website silent on touchless; one review praises 'soft cloth' wash (non-touchless). Mixed facility likely present but unclear if touchless bay is primary/functional.","Allentown, PA #1",79
h2o Auto Spa,Baton Rouge,LA,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm Laser 360 Touch-Free automatic bay; detailing/ceramic services are secondary offerings.","Baton Rouge, LA #1",71
Super Suds Car & Dog Wash,Colorado Springs,CO,,uncertain,unknown,0.4,"Description claims touchless automatic, but reviews mention attendants scrubbing bugs/dust manually—contradicts touchless. Paint damage complaint suggests possible brush contact.","Colorado Springs, CO #2",76
The Bubble Bath Car & Cart Wash,Peachtree City,GA,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automatic service. Multiple reviews confirm 'touchless' and 'touch-free' automatic wash. Self-serve bays also available.","Atlanta, GA #1",91
